"idCCAA_INE","idComunidad","comunidad","idProvincia","provincia","idMunicipio","municipio","num_incendios","supquemada"
"07",17,"CASTILLA Y LEON",40,"SEGOVIA",40083,"FUENTE EL OLMO DE FUENTIDUEÑA",3,2.2600
17,"07","LA RIOJA",26,"LA RIOJA",26027,"BERCEO",3,0.6700
"08",11,"CASTILLA-MANCHA",19,"GUADALAJARA",19119,"FUENCEMILLÁN",3,0.4600
"07",17,"CASTILLA Y LEON","05","AVILA","05218","S MIGUEL DE SERREZUELA",3,11.9800
16,"01","EUSKADI","01","ALAVA","01027","IRURAIZ-GAUNA",3,0.1500
"07",17,"CASTILLA Y LEON",49,"ZAMORA",49133,"MORERUELA DE TABARA",3,0.8700
14,"08","MURCIA",30,"MURCIA",30035,"SAN JAVIER",3,2.8400
"07",17,"CASTILLA Y LEON",37,"SALAMANCA",37329,"TREMEDAL DE TORMES",3,13.9700
"08",11,"CASTILLA-MANCHA",19,"GUADALAJARA",19302,"VALDEGRUDAS",3,0.5600
16,"01","EUSKADI","01","ALAVA","01019","KRIPAN",3,0.9700
10,"09","C. VALENCIANA",46,"VALENCIA",46210,"RÁFOL DE SALEM",3,1.0400
"08",11,"CASTILLA-MANCHA",16,"CUENCA",16109,"HUÉRGUINA",3,6.8400
"07",17,"CASTILLA Y LEON",37,"SALAMANCA",37052,"BOADA",3,2.1000
"09","02","CATALUÑA",25,"LLEIDA",25139,"MONTELLÀ I MARTINET",3,4.0500
"07",17,"CASTILLA Y LEON",40,"SEGOVIA",40903,"MARAZOLEJA",3,8.4100
"02",10,"ARAGON",50,"ZARAGOZA",50059,"BUJARALOZ",3,0.5600
"08",11,"CASTILLA-MANCHA",45,"TOLEDO",45176,"UGENA",3,10.9000
"07",17,"CASTILLA Y LEON","05","AVILA","05153","NAVA DEL BARCO",3,464.0000
"09","02","CATALUÑA",43,"TARRAGONA",43158,"VALLCLARA",3,129.3500
"07",17,"CASTILLA Y LEON",34,"PALENCIA",34015,"ARCONADA",3,8.3200
"07",17,"CASTILLA Y LEON",47,"VALLADOLID",47066,"FUENSALDAÑA",3,16.3700
"03","05","ASTURIAS",33,"ASTURIAS",33999,"OTRA PROVINCIA",3,8.0000
"07",17,"CASTILLA Y LEON",42,"SORIA",42218,"YANGUAS",3,0.8000
"01","04","ANDALUCIA",18,"GRANADA",18038,"CAMPOTÉJAR",3,1.7300
"09","02","CATALUÑA",17,"GIRONA",17133,"PLANES D' HOSTOLES, LES",3,0.0800
"07",17,"CASTILLA Y LEON","09","BURGOS","09206","MAZUELA",3,3.8800
"07",17,"CASTILLA Y LEON",34,"PALENCIA",34112,"NOGAL DE LAS HUERTAS",3,8.5000
"01","04","ANDALUCIA",18,"GRANADA",18153,"PELIGROS",3,4.1400
17,"07","LA RIOJA",26,"LA RIOJA",26013,"ANGUCIANA",3,6.1600
"08",11,"CASTILLA-MANCHA",19,"GUADALAJARA",19147,"HUÉRMECES DEL CERRO",3,1.7300
"07",17,"CASTILLA Y LEON","09","BURGOS","09356","SANTIBAÑEZ DEL VALLE",3,4.5800
15,13,"NAVARRA",31,"NAVARRA",31003,"ABAURREGAINA/ABURREA ALTA",3,2.7100
"09","02","CATALUÑA",43,"TARRAGONA",43902,"SANT JAUME D' ENVEJA",3,0.9300
"07",17,"CASTILLA Y LEON","09","BURGOS","09127","FONTIOSO",3,2.5400
"08",11,"CASTILLA-MANCHA",16,"CUENCA",16016,"ALMENDROS",3,2.3000
"08",11,"CASTILLA-MANCHA",16,"CUENCA",16129,"MONTALBANEJO",3,0.7500
10,"09","C. VALENCIANA",46,"VALENCIA",46902,"GÁTOVA",3,14.7300
"08",11,"CASTILLA-MANCHA",16,"CUENCA",16058,"CARRASCOSA DE HARO",3,0.1800
"02",10,"ARAGON",22,"HUESCA",22049,"BARBUÉS",3,1.8100
"08",11,"CASTILLA-MANCHA",19,"GUADALAJARA",19199,"OCENTEJO",3,8.8100
"09","02","CATALUÑA",17,"GIRONA",17004,"ALBONS",3,0.1300
"08",11,"CASTILLA-MANCHA",19,"GUADALAJARA",19311,"VALVERDE DE LOS ARROYOS",3,0.6600
"07",17,"CASTILLA Y LEON",40,"SEGOVIA",40128,"MIGUELAÑEZ",3,0.0800
"09","02","CATALUÑA","08","BARCELONA","08130","MONTCLAR",3,2.3500
"08",11,"CASTILLA-MANCHA",19,"GUADALAJARA",19269,"TOBA, LA",3,4.5100
"08",11,"CASTILLA-MANCHA",19,"GUADALAJARA",19080,"CENDEJAS DE ENMEDIO",3,0.1400
10,"09","C. VALENCIANA","03","ALICANTE","03111","REDOVÁN",3,0.1000
"07",17,"CASTILLA Y LEON",40,"SEGOVIA",40141,"NAVALMANZANO",3,0.1500
17,"07","LA RIOJA",26,"LA RIOJA",26065,"GALBÁRRULI",3,0.7200
"07",17,"CASTILLA Y LEON","05","AVILA","05090","GUTIERRE-MUÑOZ",3,10.1000
11,14,"EXTREMADURA","06","BADAJOZ","06076","MAGUILLA",3,13.4600
"02",10,"ARAGON",44,"TERUEL",44002,"ABEJUELA",3,0.0200
"08",11,"CASTILLA-MANCHA",16,"CUENCA",16051,"CAÑAVERUELAS",3,4.1000
"02",10,"ARAGON",50,"ZARAGOZA",50141,"LITUÉNIGO",3,1.0200
11,14,"EXTREMADURA",10,"CACERES",10168,"SANTA MARTA DE MAGASCA",3,11.5000
"07",17,"CASTILLA Y LEON","09","BURGOS","09101","CIADONCHA",3,4.3000
"02",10,"ARAGON",44,"TERUEL",44129,"JATIEL",3,6.4000
"09","02","CATALUÑA",25,"LLEIDA",25244,"VILAGRASSA",3,2.6200
10,"09","C. VALENCIANA",46,"VALENCIA",46165,"MASSANASSA",3,2.1200
10,"09","C. VALENCIANA","03","ALICANTE","03138","VERGEL, EL",3,4.0500
"08",11,"CASTILLA-MANCHA",45,"TOLEDO",45029,"CALERUELA",3,3.9000
"09","02","CATALUÑA",25,"LLEIDA",25216,"TALAVERA",3,0.2700
"08",11,"CASTILLA-MANCHA","02","ALBACETE","02035","GINETA, LA",3,6.7600
"07",17,"CASTILLA Y LEON",47,"VALLADOLID",47088,"MELGAR DE ABAJO",3,8.8000
"08",11,"CASTILLA-MANCHA",19,"GUADALAJARA",19059,"CAMPILLO DE DUEÑAS",3,5.0100
"01","04","ANDALUCIA",18,"GRANADA",18133,"MOLVIZAR",3,4.6400
10,"09","C. VALENCIANA","03","ALICANTE","03110","RÀFOL D' ALMUNIA, EL",3,5.7000
"07",17,"CASTILLA Y LEON",37,"SALAMANCA",37021,"ALDEASECA DE ALBA",3,1.3000
"01","04","ANDALUCIA","04","ALMERIA","04052","HUÉRCAL DE ALMERÍA",3,1.2100
"07",17,"CASTILLA Y LEON","09","BURGOS","09232","NEILA",3,2.0200
"07",17,"CASTILLA Y LEON",37,"SALAMANCA",37324,"TORDILLOS",3,0.3200
"02",10,"ARAGON",50,"ZARAGOZA",50173,"MONTERDE",3,2.0200
"07",17,"CASTILLA Y LEON",42,"SORIA",42121,"MONTENEGRO DE CAMEROS",3,0.0900
"07",17,"CASTILLA Y LEON",47,"VALLADOLID",47041,"CASTRODEZA",3,2.0400
"08",11,"CASTILLA-MANCHA",19,"GUADALAJARA",19308,"VALFERMOSO DE TAJUÑA",3,0.3100
"01","04","ANDALUCIA",14,"CORDOBA",14034,"GUIJO, EL",3,5.8200
"02",10,"ARAGON",50,"ZARAGOZA",50144,"LONGÁS",3,2.2400
"07",17,"CASTILLA Y LEON",37,"SALAMANCA",37202,"MONTERRUBIO DE ARMUÑA",3,0.1500
"07",17,"CASTILLA Y LEON",24,"LEON",24213,"VILLAMARTIN DE DON SANCHO",3,1.7500
"02",10,"ARAGON",22,"HUESCA",22110,"FONZ",3,0.1900
"07",17,"CASTILLA Y LEON",40,"SEGOVIA",40234,"ZARZUELA DEL PINAR",3,0.3100
"07",17,"CASTILLA Y LEON",49,"ZAMORA",49123,"MONTAMARTA",3,4.1000
"07",17,"CASTILLA Y LEON",47,"VALLADOLID",47228,"VILLAVERDE DE MEDINA",3,4.5000
"08",11,"CASTILLA-MANCHA",16,"CUENCA",16061,"CASAS DE FERNANDO ALONSO",3,2.3000
"09","02","CATALUÑA",25,"LLEIDA",25190,"SALÀS DE PALLARS",3,1.3800
"08",11,"CASTILLA-MANCHA",19,"GUADALAJARA",19182,"MIERLA, LA",3,0.8900
"02",10,"ARAGON",22,"HUESCA",22055,"BERBEGAL",3,5.3000
"02",10,"ARAGON",22,"HUESCA",22105,"ESTOPIÑÁN DEL CASTILLO",3,5.4200
"07",17,"CASTILLA Y LEON","05","AVILA","05121","MARTIHERRERO",3,3.4400
"09","02","CATALUÑA","08","BARCELONA","08109","LLUÇÀ",3,1.5200
"07",17,"CASTILLA Y LEON",42,"SORIA",42098,"HERRERA DE SORIA",3,0.2500
"08",11,"CASTILLA-MANCHA",45,"TOLEDO",45149,"ROMERAL, EL",3,6.3100
"07",17,"CASTILLA Y LEON",47,"VALLADOLID",47204,"VILLAFRANCA DE DUERO",3,0.4700
"09","02","CATALUÑA","08","BARCELONA","08220","SANT JULIÀ DE VILATORTA",3,0.0500
16,"01","EUSKADI",20,"GUIPUZCOA",20025,"ZEGAMA",3,13.0100
10,"09","C. VALENCIANA","03","ALICANTE","03058","COX",3,2.0200
"01","04","ANDALUCIA","04","ALMERIA","04095","ULEILA DEL CAMPO",3,1.8600
"07",17,"CASTILLA Y LEON","09","BURGOS","09423","VILEÑA",3,4.3000
10,"09","C. VALENCIANA",12,"CASTELLON",12076,"MATET",3,3.7500
16,"01","EUSKADI",48,"VIZCAYA",48040,"GATIKA",3,4.9800
"07",17,"CASTILLA Y LEON",47,"VALLADOLID",47163,"TIEDRA",3,5.0000
15,13,"NAVARRA",31,"NAVARRA",31196,"ORBARA",3,7.5000
"02",10,"ARAGON",50,"ZARAGOZA",50002,"ACERED",3,10.0100
"07",17,"CASTILLA Y LEON",47,"VALLADOLID",47062,"FOMBELLIDA",3,2.8200
10,"09","C. VALENCIANA",12,"CASTELLON",12067,"GELDO",3,1.7600
"09","02","CATALUÑA",17,"GIRONA",17078,"GER",3,250.3100
17,"07","LA RIOJA",26,"LA RIOJA",26041,"CÁRDENAS",3,0.6600
"01","04","ANDALUCIA",29,"MALAGA",29048,"CUEVAS DEL BECERRO",3,3.2300
"08",11,"CASTILLA-MANCHA",45,"TOLEDO",45172,"TORRICO",3,0.5000
"07",17,"CASTILLA Y LEON",34,"PALENCIA",34170,"SANTIBAÑEZ DE ECLA",3,0.5600
"09","02","CATALUÑA","08","BARCELONA","08203","SANT CEBRIÀ DE VALLALTA",3,3.5100
"08",11,"CASTILLA-MANCHA",19,"GUADALAJARA",19146,"HUERCE, LA",3,0.5400
"02",10,"ARAGON",22,"HUESCA",22088,"CASTILLAZUELO",3,12.9500
"07",17,"CASTILLA Y LEON","05","AVILA","05204","SANCHINDRIAN",3,1.1000
"02",10,"ARAGON",44,"TERUEL",44110,"FUENFERRADA",3,2.3600
"07",17,"CASTILLA Y LEON","05","AVILA","05267","ZARPADIEL DE LA RIBERA",3,0.4600
"08",11,"CASTILLA-MANCHA",19,"GUADALAJARA",19018,"ALHÓNDIGA",3,2.1000
"08",11,"CASTILLA-MANCHA","02","ALBACETE","02018","BONETE",3,4.1900
"07",17,"CASTILLA Y LEON",42,"SORIA",42023,"ALPANSEQUE",3,4.1400
11,14,"EXTREMADURA","06","BADAJOZ","06017","BATERNO",3,13.5000
"02",10,"ARAGON",44,"TERUEL",44267,"VIVEL DEL RÍO MARTÍN",3,0.1200
"02",10,"ARAGON",22,"HUESCA",22102,"ESTADA",3,16.1000
"08",11,"CASTILLA-MANCHA",16,"CUENCA",16089,"FUENTES",3,3.4500
"07",17,"CASTILLA Y LEON",42,"SORIA",42127,"NAFRIA DE UCERO",3,1.3500
"02",10,"ARAGON",44,"TERUEL",44066,"CASTEL DE CABRA",3,1.3100
17,"07","LA RIOJA",26,"LA RIOJA",26014,"ANGUIANO",3,0.5200
"08",11,"CASTILLA-MANCHA",19,"GUADALAJARA",19217,"PERALVECHE",3,2.4900
"02",10,"ARAGON",50,"ZARAGOZA",50142,"LOBERA DE ONSELLA",3,4.9000
"07",17,"CASTILLA Y LEON","09","BURGOS","09019","ARANDILLA",3,0.4100
"07",17,"CASTILLA Y LEON",40,"SEGOVIA",40126,"MELQUE DE CERCOS",3,2.1200
10,"09","C. VALENCIANA",12,"CASTELLON",12081,"NAVAJAS",3,0.2900
"07",17,"CASTILLA Y LEON",40,"SEGOVIA",40103,"HUERTOS LOS",3,2.1500
"07",17,"CASTILLA Y LEON","09","BURGOS","09164","HONTORIA DE VALDEARADOS",3,0.4900
"09","02","CATALUÑA","08","BARCELONA","08137","MONTSENY",3,0.4400
"09","02","CATALUÑA",17,"GIRONA",17182,"SANTA LLOGAIA D' ÀLGUEMA",3,0.0700
"09","02","CATALUÑA",25,"LLEIDA",25001,"ABELLA DE LA CONCA",3,4.9100
"08",11,"CASTILLA-MANCHA",19,"GUADALAJARA",19209,"PARDOS",3,3.7300
"09","02","CATALUÑA",25,"LLEIDA",25097,"FULLEDA",3,1.4900
"07",17,"CASTILLA Y LEON",40,"SEGOVIA",40124,"MATA DE CUELLAR",3,134.6900
"08",11,"CASTILLA-MANCHA",45,"TOLEDO",45052,"COBISA",3,40.3200
"07",17,"CASTILLA Y LEON","09","BURGOS","09082","CASTILDELGADO",3,2.3900
"07",17,"CASTILLA Y LEON","09","BURGOS","09433","VILLAGALIJO",3,5.5500
11,14,"EXTREMADURA","06","BADAJOZ","06117","SALVATIERRA DE LOS BARROS",3,54.7000
"07",17,"CASTILLA Y LEON",40,"SEGOVIA",40060,"CONDADO DE CASTILNOVO",3,10.0100
16,"01","EUSKADI",48,"VIZCAYA",48079,"ERRIGOITI",3,2.3500
"07",17,"CASTILLA Y LEON","09","BURGOS","09246","PALACIOS DE LA SIERRA",3,0.6100
17,"07","LA RIOJA",26,"LA RIOJA",26083,"LAGUNILLA DEL JUBERA",3,0.9000
"09","02","CATALUÑA",25,"LLEIDA",25059,"BOSSÒST",3,405.9000
"07",17,"CASTILLA Y LEON",37,"SALAMANCA",37346,"VEGUILLAS LAS",3,4.7100
16,"01","EUSKADI",48,"VIZCAYA",48032,"ELORRIO",3,0.2300
"01","04","ANDALUCIA",11,"CADIZ",11030,"ROTA",3,0.7700
"02",10,"ARAGON",50,"ZARAGOZA",50047,"BERDEJO",3,2.8200
"07",17,"CASTILLA Y LEON",37,"SALAMANCA",37182,"MARTINAMOR",3,10.4000
"07",17,"CASTILLA Y LEON",49,"ZAMORA",49178,"ROALES",3,1.8500
"07",17,"CASTILLA Y LEON",42,"SORIA",42177,"TAJUECO",3,0.2600
"07",17,"CASTILLA Y LEON","09","BURGOS","09112","CORUÑA DEL CONDE",3,1.3900
"01","04","ANDALUCIA",18,"GRANADA",18189,"VÍZNAR",3,20.2800
"07",17,"CASTILLA Y LEON",40,"SEGOVIA",40218,"VALLE DE TABLADILLO",3,10.5000
"01","04","ANDALUCIA",21,"HUELVA",21048,"MARINES, LOS",3,3.0300
"09","02","CATALUÑA",25,"LLEIDA",25123,"LLADORRE",3,84.8400
17,"07","LA RIOJA",26,"LA RIOJA",26166,"VILLALBA DE RIOJA",3,1.2000
"09","02","CATALUÑA","08","BARCELONA","08272","SORA",3,1.5500
"09","02","CATALUÑA",43,"TARRAGONA",43057,"FEBRÓ, LA",3,52.0200
"02",10,"ARAGON",22,"HUESCA",22177,"PERARRÚA",3,3.2200
"02",10,"ARAGON",50,"ZARAGOZA",50041,"BAGÜÉS",3,0.0900
"02",10,"ARAGON",50,"ZARAGOZA",50026,"ALPARTIR",3,0.1600
11,14,"EXTREMADURA","06","BADAJOZ","06118","SANCTI-SPÍRITUS",3,71.0500
"08",11,"CASTILLA-MANCHA",13,"CIUDAD REAL",13030,"CARACUEL DE CALATRAVA",3,1.5400
11,14,"EXTREMADURA","06","BADAJOZ","06003","AHILLONES",3,15.8000
10,"09","C. VALENCIANA",46,"VALENCIA",46002,"ADOR",3,0.5400
"09","02","CATALUÑA",43,"TARRAGONA",43100,"PALLARESOS, ELS",3,2.1800
"07",17,"CASTILLA Y LEON","09","BURGOS","09061","CABAÑES DE ESGUEVA",3,7.5300
"07",17,"CASTILLA Y LEON",47,"VALLADOLID",47158,"SECA LA",3,2.9900
"07",17,"CASTILLA Y LEON",37,"SALAMANCA",37347,"VELLES LA",3,6.0500
"02",10,"ARAGON",50,"ZARAGOZA",50194,"OLVÉS",3,1.5100
"07",17,"CASTILLA Y LEON","05","AVILA","05133","MONSALUPE",3,0.6500
"09","02","CATALUÑA","08","BARCELONA","08083","FOLGUEROLES",3,0.1100
"07",17,"CASTILLA Y LEON",24,"LEON",24127,"REGUERAS DE ARRIBA",3,2.0500
"08",11,"CASTILLA-MANCHA",19,"GUADALAJARA",19251,"SAÚCA",3,1.8000
"07",17,"CASTILLA Y LEON",49,"ZAMORA",49199,"STA COLOMBA DE LAS MONJAS",3,3.2000
11,14,"EXTREMADURA",10,"CACERES",10149,"PLASENZUELA",3,18.5000
15,13,"NAVARRA",31,"NAVARRA",31014,"ANCÍN/ANTZIN",3,0.1400
"02",10,"ARAGON",50,"ZARAGOZA",50188,"NOMBREVILLA",3,0.2700
"07",17,"CASTILLA Y LEON",37,"SALAMANCA",37063,"CABEZA DE BEJAR LA",3,2.5500
17,"07","LA RIOJA",26,"LA RIOJA",26149,"TOBÍA",3,38.8200
"07",17,"CASTILLA Y LEON","09","BURGOS","09184","JARAMILLO QUEMADO",3,53.3000
"08",11,"CASTILLA-MANCHA",13,"CIUDAD REAL",13046,"GUADALMEZ",3,3.2000
"08",11,"CASTILLA-MANCHA",19,"GUADALAJARA",19201,"OLMEDA DE COBETA",3,2.0100
"07",17,"CASTILLA Y LEON","09","BURGOS","09103","CILLERUELO DE ABAJO",3,0.7800
"07",17,"CASTILLA Y LEON",49,"ZAMORA",49006,"ALGODRE",3,2.9000
10,"09","C. VALENCIANA",46,"VALENCIA",46121,"ESTUBENY",3,2.1500
"08",11,"CASTILLA-MANCHA",16,"CUENCA",16152,"PARRA DE LAS VEGAS, LA",3,0.9400
11,14,"EXTREMADURA",10,"CACERES",10201,"VALDEMORALES",3,7.0600
15,13,"NAVARRA",31,"NAVARRA",31075,"CIRIZA",3,0.0300
16,"01","EUSKADI",48,"VIZCAYA",48001,"ABADIÑO",3,0.9000
"08",11,"CASTILLA-MANCHA",16,"CUENCA",16167,"POZORRUBIO",3,0.5500
"08",11,"CASTILLA-MANCHA",19,"GUADALAJARA",19303,"VALDELCUBO",3,27.2700
"07",17,"CASTILLA Y LEON",24,"LEON",24178,"VALDEMORA",3,15.4700
"08",11,"CASTILLA-MANCHA",19,"GUADALAJARA",19334,"ZARZUELA DE JADRAQUE",3,1.2700
"07",17,"CASTILLA Y LEON",42,"SORIA",42084,"FRESNO DE CARACENA",3,1.2000
"08",11,"CASTILLA-MANCHA",19,"GUADALAJARA",19116,"ESTRIÉGANA",3,3.8400
"02",10,"ARAGON",50,"ZARAGOZA",50143,"LONGARES",3,1.6000
16,"01","EUSKADI",48,"VIZCAYA",48049,"ISPASTER",3,15.3000
"01","04","ANDALUCIA",23,"JAEN",23032,"ESPELÚY",3,2.9500
"02",10,"ARAGON",50,"ZARAGOZA",50170,"MONEGRILLO",3,2.6300
"02",10,"ARAGON",50,"ZARAGOZA",50036,"ASÍN",3,11.5000
"02",10,"ARAGON",22,"HUESCA",22162,"NOVALES",3,0.7100
"09","02","CATALUÑA",25,"LLEIDA",25172,"PONTS",3,0.7900
15,13,"NAVARRA",31,"NAVARRA",31007,"ADIÓS",3,5.0100
"08",11,"CASTILLA-MANCHA",16,"CUENCA",16123,"MASEGOSA",3,1.7800
13,16,"MADRID",28,"MADRID",28089,"MORALEJA DE ENMEDIO",3,7.8900
"08",11,"CASTILLA-MANCHA",19,"GUADALAJARA",19155,"IRUESTE",3,1.0200
17,"07","LA RIOJA",26,"LA RIOJA",26123,"REDAL, EL",3,2.2200
"07",17,"CASTILLA Y LEON","05","AVILA","05903","DIEGO DEL CARPIO",3,39.5500
"07",17,"CASTILLA Y LEON",34,"PALENCIA",34101,"MARCILLA DE CAMPOS",3,4.6600
"02",10,"ARAGON",50,"ZARAGOZA",50244,"SIERRA DE LUNA",3,6.1200
"07",17,"CASTILLA Y LEON","05","AVILA","05222","STA CRUZ DE PINARES",3,0.0400
"02",10,"ARAGON",44,"TERUEL",44026,"ARCOS DE LAS SALINAS",3,0.1300
11,14,"EXTREMADURA",10,"CACERES",10031,"BOTIJA",3,13.0000
"07",17,"CASTILLA Y LEON",40,"SEGOVIA",40198,"SOTILLO",3,4.4300
"09","02","CATALUÑA","08","BARCELONA","08193","SANT ISCLE DE VALLALTA",3,0.3000
16,"01","EUSKADI",48,"VIZCAYA",48058,"MALLABIA",3,1.8400
"07",17,"CASTILLA Y LEON",47,"VALLADOLID",47112,"PEDRAJAS DE SAN ESTEBAN",3,1.2700
10,"09","C. VALENCIANA",46,"VALENCIA",46242,"TORREBAJA",3,1.0700
"08",11,"CASTILLA-MANCHA",19,"GUADALAJARA",19228,"PUEBLA DE BELEÑA",3,0.7200
"07",17,"CASTILLA Y LEON","09","BURGOS","09467","VILLAVERDE-MOGINA",3,9.8800
"09","02","CATALUÑA",25,"LLEIDA",25061,"CABÓ",3,0.7300
"02",10,"ARAGON",44,"TERUEL",44124,"HOZ DE LA VIEJA, LA",3,1.9500
"09","02","CATALUÑA",17,"GIRONA",17094,"LLÍVIA",3,2.5500
"09","02","CATALUÑA",17,"GIRONA",17903,"SANT JULIÀ DEL LLOR I BONMATÍ",3,2.0300
"09","02","CATALUÑA",17,"GIRONA",17052,"SIURANA",3,2.1800
"09","02","CATALUÑA",43,"TARRAGONA",43177,"VINEBRE",3,0.1700
"01","04","ANDALUCIA",18,"GRANADA",18070,"DÚDAR",3,3.1300
"07",17,"CASTILLA Y LEON",37,"SALAMANCA",37031,"ARABAYONA DE MOGICA",3,0.6800
"08",11,"CASTILLA-MANCHA",19,"GUADALAJARA",19210,"PAREDES DE SIGÜENZA",3,2.9300
"07",17,"CASTILLA Y LEON","05","AVILA","05007","ALDEANUEVA DE SANTA CRUZ",3,4.2000
11,14,"EXTREMADURA","06","BADAJOZ","06999","OTRA PROVINCIA",3,399.6800
"09","02","CATALUÑA","08","BARCELONA","08292","VALLBONA D' ANOIA",3,57.4700
"07",17,"CASTILLA Y LEON",34,"PALENCIA",34074,"FROMISTA",3,5.4000
"09","02","CATALUÑA",25,"LLEIDA",25186,"RINER",3,23.9000
"02",10,"ARAGON",22,"HUESCA",22164,"OLVENA",3,0.7900
"07",17,"CASTILLA Y LEON",40,"SEGOVIA",40134,"MOZONCILLO",3,1.5400
"08",11,"CASTILLA-MANCHA",16,"CUENCA",16269,"VILLARES DEL SAZ",3,1.0300
"07",17,"CASTILLA Y LEON",42,"SORIA",42033,"BAYUBAS DE ARRIBA",3,0.1600
"07",17,"CASTILLA Y LEON",47,"VALLADOLID",47155,"SANTOVENIA DE PISUERGA",3,6.8200
"08",11,"CASTILLA-MANCHA","02","ALBACETE","02085","VIVEROS",3,0.3900
"07",17,"CASTILLA Y LEON",40,"SEGOVIA",40123,"MATABUENA",3,0.1300
10,"09","C. VALENCIANA",46,"VALENCIA",46020,"ALCÚDIA DE CRESPINS, L",3,1.0500
"07",17,"CASTILLA Y LEON",40,"SEGOVIA",40905,"CUEVAS DE PROVANCO",3,1.1000
"08",11,"CASTILLA-MANCHA",16,"CUENCA",16185,"SACEDA-TRASIERRA",3,27.6700
"08",11,"CASTILLA-MANCHA",19,"GUADALAJARA",19306,"VALDERREBOLLO",3,0.4000
13,16,"MADRID",28,"MADRID",28165,"VALDILECHA",3,5.8900
"01","04","ANDALUCIA",18,"GRANADA",18097,"HUÉNEJA",3,8.3800
"09","02","CATALUÑA",25,"LLEIDA",25908,"FIGOLS I ALINYÀ",3,17.5900
"09","02","CATALUÑA","08","BARCELONA","08039","CAMPINS",3,0.0500
"07",17,"CASTILLA Y LEON",42,"SORIA",42171,"SERON DE NAGIMA",3,0.9500
"09","02","CATALUÑA",43,"TARRAGONA",43135,"SALOMÓ",3,5.7800
"07",17,"CASTILLA Y LEON","09","BURGOS","09034","BALBASES LOS",3,0.4400
"07",17,"CASTILLA Y LEON","05","AVILA","05044","CABEZAS DEL VILLAR",3,31.0000
"07",17,"CASTILLA Y LEON",37,"SALAMANCA",37128,"ESPINO DE LA ORBADA",3,1.2800
15,13,"NAVARRA",31,"NAVARRA",31214,"SALINAS DE ORO/JAITZ",3,2.0100
"02",10,"ARAGON",50,"ZARAGOZA",50215,"POZUEL DE ARIZA",3,1.1500
"08",11,"CASTILLA-MANCHA",16,"CUENCA",16020,"ARANDILLA DEL ARROYO",3,4.4500
"02",10,"ARAGON",44,"TERUEL",44225,"TORRE DEL COMPTE",3,0.0600
"08",11,"CASTILLA-MANCHA",13,"CIUDAD REAL",13064,"POBLETE",3,8.0000
17,"07","LA RIOJA",26,"LA RIOJA",26091,"LUMBRERAS",3,0.3800
"02",10,"ARAGON",44,"TERUEL",44152,"MONFORTE DE MOYUELA",3,0.8800
"09","02","CATALUÑA","08","BARCELONA","08004","ALPENS",3,0.0700
"02",10,"ARAGON",50,"ZARAGOZA",50292,"VILLARREAL DE HUERVA",3,4.9400
"07",17,"CASTILLA Y LEON","05","AVILA","05185","PEÑALBA DE AVILA",3,3.5000
"08",11,"CASTILLA-MANCHA",16,"CUENCA",16148,"PALOMARES DEL CAMPO",3,7.7900
16,"01","EUSKADI","01","ALAVA","01999","OTRA PROVINCIA",3,508.6500
17,"07","LA RIOJA",26,"LA RIOJA",26051,"CLAVIJO",3,0.5900
"09","02","CATALUÑA",25,"LLEIDA",25202,"SENTERADA",3,1.0200
"02",10,"ARAGON",50,"ZARAGOZA",50254,"TIERGA",3,6.8000
"09","02","CATALUÑA",17,"GIRONA",17075,"GARRIGÀS",3,1.7500
"01","04","ANDALUCIA",41,"SEVILLA",41030,"CASTILLEJA DEL CAMPO",3,0.5600
"08",11,"CASTILLA-MANCHA",19,"GUADALAJARA",19165,"MAJAELRAYO",3,8.3100
"09","02","CATALUÑA",25,"LLEIDA",25079,"CUBELLS",3,1.1300
17,"07","LA RIOJA",26,"LA RIOJA",26044,"CASTROVIEJO",3,1.2600
"07",17,"CASTILLA Y LEON",42,"SORIA",42139,"PINILLA DEL CAMPO",2,3.6300
"09","02","CATALUÑA","08","BARCELONA","08077","ESPLUGUES DE LLOBREGAT",2,5.1300
"07",17,"CASTILLA Y LEON",40,"SEGOVIA",40193,"SEBULCOR",2,0.0800
"07",17,"CASTILLA Y LEON","09","BURGOS","09298","QUINTANILLA SAN GARCIA",2,0.2400
"07",17,"CASTILLA Y LEON","09","BURGOS","09169","HORTIGUELA",2,5.5200
"07",17,"CASTILLA Y LEON",40,"SEGOVIA",40089,"FUENTESAUCO DE FUENTIDUEÑA",2,2.6000
17,"07","LA RIOJA",26,"LA RIOJA",26180,"ZARRATÓN",2,0.5800
"07",17,"CASTILLA Y LEON","09","BURGOS","09456","VILLAQUIRAN DE LOS INFANTES",2,0.1600
11,14,"EXTREMADURA",10,"CACERES",10013,"ALDEA DEL OBISPO, LA",2,3.1500
17,"07","LA RIOJA",26,"LA RIOJA",26093,"MANSILLA DE LA SIERRA",2,1.5000
"07",17,"CASTILLA Y LEON",34,"PALENCIA",34205,"VILLACONANCIO",2,6.2600
"07",17,"CASTILLA Y LEON","09","BURGOS","09236","OLMILLOS DE MUÑO",2,10.4000
"07",17,"CASTILLA Y LEON",47,"VALLADOLID",47087,"MEGECES",2,5.3300
"08",11,"CASTILLA-MANCHA",45,"TOLEDO",45194,"VILLAREJO DE MONTALBÁN",2,10.3000
